fecha,provincia,casos_total,casos_nuevos,muertes_total,muertes_nuevos,observaciones
2020-10-12,CABA,135491,499,2952,55,
2020-10-12,Catamarca,390,14,184,0,
2020-10-12,Chaco,10506,133,139,0,
2020-10-12,Chubut,7350,348,128,15,
2020-10-12,Córdoba,52937,1120,542,28,
2020-10-12,Corrientes,1634,77,179,0,
2020-10-12,Entre Ríos,9566,176,148,13,
2020-10-12,Formosa,136,8,35,0,
2020-10-12,Jujuy,16806,76,599,0,
2020-10-12,La Pampa,1127,57,48,0,
2020-10-12,La Rioja,5988,160,214,1,
2020-10-12,Mendoza,32399,364,479,2,
2020-10-12,Misiones,162,8,53,0,
2020-10-12,Neuquén,12389,264,166,1,
2020-10-12,Río Negro,16747,233,319,4,
2020-10-12,Salta,15220,84,513,12,
2020-10-12,San Juan,1241,37,116,0,
2020-10-12,San Luis,2300,68,37,0,
2020-10-12,Santa Cruz,6448,103,102,2,
2020-10-12,Santa Fe,64610,1711,613,11,
2020-10-12,Santiago del Estero,5399,573,417,2,
2020-10-12,Tierra del Fuego,6692,268,109,1,
2020-10-12,Tucumán,27539,922,468,40,
2020-10-13,Buenos Aires,475319,4666,7611,170,
2020-10-13,CABA,136236,745,3001,49,
2020-10-13,Catamarca,393,3,184,0,
2020-10-13,Chaco,10678,172,149,10,
2020-10-13,Chubut,7788,438,132,4,
2020-10-13,Córdoba,54095,1158,577,35,
2020-10-13,Corrientes,1748,114,180,1,
2020-10-13,Entre Ríos,9823,257,153,5,
2020-10-13,Formosa,139,3,35,0,
2020-10-13,Jujuy,16842,36,601,2,
2020-10-13,La Pampa,1171,44,49,1,
2020-10-13,La Rioja,6031,43,220,6,
2020-10-13,Mendoza,33052,653,486,7,
2020-10-13,Misiones,186,24,53,0,
2020-10-13,Neuquén,12688,299,178,12,
2020-10-13,Río Negro,17152,405,325,6,
2020-10-13,Salta,15356,136,522,9,
2020-10-13,San Juan,1268,27,125,9,
2020-10-13,San Luis,2426,126,37,0,
2020-10-13,Santa Cruz,6514,66,105,3,
2020-10-13,Santa Fe,66898,2288,638,25,
2020-10-13,Santiago del Estero,5545,146,419,2,
2020-10-13,Tierra del Fuego,6894,202,111,2,
2020-10-13,Tucumán,28793,1254,496,28,
2020-10-14,Buenos Aires,480494,5175,7775,164,
2020-10-14,CABA,137061,825,3052,51,
2020-10-14,Catamarca,401,8,184,0,
2020-10-14,Chaco,10870,192,151,2,
2020-10-14,Chubut,8024,236,132,0,
2020-10-14,Córdoba,55701,1606,605,28,
2020-10-14,Corrientes,1802,54,180,0,
2020-10-14,Entre Ríos,10122,299,156,3,
2020-10-14,Formosa,140,1,35,0,
2020-10-14,Jujuy,16945,103,601,0,
2020-10-14,La Pampa,1272,101,52,3,
2020-10-14,La Rioja,6118,87,224,4,
2020-10-14,Mendoza,33977,925,495,9,
2020-10-14,Misiones,189,3,53,0,
2020-10-14,Neuquén,12984,296,186,8,
2020-10-14,Río Negro,17513,361,339,14,
2020-10-14,Salta,15506,150,531,9,
2020-10-14,San Juan,1273,5,125,0,
2020-10-14,San Luis,2577,151,38,1,
2020-10-14,Santa Cruz,6709,195,106,1,
2020-10-14,Santa Fe,69368,2470,679,41,
2020-10-14,Santiago del Estero,5698,153,423,4,
2020-10-14,Tierra del Fuego,7189,295,115,4,
2020-10-14,Tucumán,30034,1241,500,4,
2020-10-15,Buenos Aires,486250,5756,7968,193,
2020-10-15,CABA,137891,830,3109,57,
2020-10-15,Catamarca,407,6,184,0,
2020-10-15,Chaco,11067,197,156,5,
2020-10-15,Chubut,8269,245,141,9,
2020-10-15,Córdoba,57783,2082,649,44,
2020-10-15,Corrientes,1874,72,180,0,
2020-10-15,Entre Ríos,10456,334,163,7,
2020-10-15,Formosa,138,-2,35,0,Aquellas provincias con dígitos en negativo han reclasificado sus casos a otras jurisdicciones según lugar de residencia
2020-10-15,Jujuy,17065,120,614,13,
2020-10-15,La Pampa,1354,82,52,0,
2020-10-15,La Rioja,6225,107,229,5,
2020-10-15,Mendoza,35033,1056,510,15,
2020-10-15,Misiones,201,12,53,0,
2020-10-15,Neuquén,13408,424,186,0,
2020-10-15,Río Negro,18045,532,350,11,
2020-10-15,Salta,15763,257,543,12,
2020-10-15,San Juan,1276,3,125,0,
2020-10-15,San Luis,2696,119,38,0,
2020-10-15,Santa Cruz,6832,123,106,0,
2020-10-15,Santa Fe,72027,2659,723,44,
2020-10-15,Santiago del Estero,5973,275,423,0,
2020-10-15,Tierra del Fuego,7502,313,115,0,
2020-10-15,Tucumán,31528,1494,502,2,
2020-10-16,Buenos Aires,491449,5199,8105,137,
2020-10-16,CABA,138843,952,3155,46,
2020-10-16,Catamarca,429,22,184,0,
2020-10-16,Chaco,11264,197,160,4,
2020-10-16,Chubut,8557,288,143,2,
2020-10-16,Córdoba,59828,2045,677,28,
2020-10-16,Corrientes,1935,61,180,0,
2020-10-16,Entre Ríos,10805,349,165,2,
2020-10-16,Formosa,139,1,35,0,
2020-10-16,Jujuy,17120,55,626,12,
2020-10-16,La Pampa,1436,82,53,1,
2020-10-16,La Rioja,6323,98,240,11,
2020-10-16,Mendoza,35930,897,540,30,
2020-10-16,Misiones,198,-3,53,0,Aquellas provincias con dígitos en negativo han reclasificado sus casos a otras jurisdicciones según lugar de residencia
2020-10-16,Neuquén,13790,382,199,13,
2020-10-16,Río Negro,18581,536,352,2,
2020-10-16,Salta,15978,215,556,13,
2020-10-16,San Juan,1285,9,125,0,
2020-10-16,San Luis,2953,257,39,1,
2020-10-16,Santa Cruz,7042,210,107,1,
2020-10-16,Santa Fe,74609,2582,752,29,
2020-10-16,Santiago del Estero,6315,342,429,6,
2020-10-16,Tierra del Fuego,7758,256,120,5,
2020-10-16,Tucumán,33042,1514,540,38,
2020-10-17,Buenos Aires,495868,4419,8296,191,
2020-10-17,CABA,139453,610,3205,50,
2020-10-17,Catamarca,453,24,184,0,
2020-10-17,Chaco,11431,167,163,3,
2020-10-17,Chubut,8892,335,143,0,
2020-10-17,Córdoba,61061,1233,711,34,
2020-10-17,Corrientes,1937,2,180,0,
2020-10-17,Entre Ríos,11155,350,166,1,
2020-10-17,Formosa,140,1,35,0,
2020-10-17,Jujuy,17189,69,646,20,
2020-10-17,La Pampa,1531,95,53,0,
2020-10-17,La Rioja,6378,55,240,0,
2020-10-17,Mendoza,36589,659,580,40,
2020-10-17,Misiones,199,1,53,0,
2020-10-17,Neuquén,14795,1005,199,0,
2020-10-17,Río Negro,18938,357,359,7,
2020-10-17,Salta,16216,238,562,6,
